,timestamps,PLETH,SPO2
39607,2022-10-03 03:46:13.070,37036,98
39608,2022-10-03 03:46:13.080,36495,98
39609,2022-10-03 03:46:13.090,36125,98
39610,2022-10-03 03:46:13.100,35881,98
39611,2022-10-03 03:46:13.110,35723,98
39612,2022-10-03 03:46:13.120,35595,98
39613,2022-10-03 03:46:13.130,35452,98
39614,2022-10-03 03:46:13.140,35262,98
39615,2022-10-03 03:46:13.150,34983,98
39616,2022-10-03 03:46:13.160,34591,98
39617,2022-10-03 03:46:13.170,34073,98
39618,2022-10-03 03:46:13.180,33413,98
39619,2022-10-03 03:46:13.190,32617,98
39620,2022-10-03 03:46:13.200,31692,98
39621,2022-10-03 03:46:13.210,30640,98
39622,2022-10-03 03:46:13.220,29495,98
39623,2022-10-03 03:46:13.230,28278,98
39624,2022-10-03 03:46:13.240,27011,98
39625,2022-10-03 03:46:13.250,25714,98
39626,2022-10-03 03:46:13.260,24419,98
39627,2022-10-03 03:46:13.270,23153,98
39628,2022-10-03 03:46:13.280,21926,98
39629,2022-10-03 03:46:13.290,20760,98
39630,2022-10-03 03:46:13.300,19671,98
39631,2022-10-03 03:46:13.310,18666,98
39632,2022-10-03 03:46:13.320,17749,98
39633,2022-10-03 03:46:13.330,16932,98
39634,2022-10-03 03:46:13.340,16241,98
39635,2022-10-03 03:46:13.350,15718,98
39636,2022-10-03 03:46:13.360,15466,98
39637,2022-10-03 03:46:13.370,15600,98
39638,2022-10-03 03:46:13.380,16243,98
39639,2022-10-03 03:46:13.390,17519,98
39640,2022-10-03 03:46:13.400,19503,98
39641,2022-10-03 03:46:13.410,22208,98
39642,2022-10-03 03:46:13.420,25579,98
39643,2022-10-03 03:46:13.430,29525,98
39644,2022-10-03 03:46:13.440,33896,98
39645,2022-10-03 03:46:13.450,38519,98
39646,2022-10-03 03:46:13.460,43197,98
39647,2022-10-03 03:46:13.470,47733,98
39648,2022-10-03 03:46:13.480,51950,98
39649,2022-10-03 03:46:13.490,55694,98
39650,2022-10-03 03:46:13.500,58854,98
39651,2022-10-03 03:46:13.510,61338,98
39652,2022-10-03 03:46:13.520,62258,98
39653,2022-10-03 03:46:13.530,62258,98
39654,2022-10-03 03:46:13.540,62258,98
39655,2022-10-03 03:46:13.550,61993,98
39656,2022-10-03 03:46:13.560,61190,98
39657,2022-10-03 03:46:13.570,59930,98
39658,2022-10-03 03:46:13.580,58292,98
39659,2022-10-03 03:46:13.590,56366,98
39660,2022-10-03 03:46:13.600,54251,98
39661,2022-10-03 03:46:13.610,52032,98
39662,2022-10-03 03:46:13.620,49803,98
39663,2022-10-03 03:46:13.630,47632,98
39664,2022-10-03 03:46:13.640,45595,98
39665,2022-10-03 03:46:13.650,43736,98
39666,2022-10-03 03:46:13.660,42104,98
39667,2022-10-03 03:46:13.670,40726,98
39668,2022-10-03 03:46:13.680,39602,98
39669,2022-10-03 03:46:13.690,38728,98
39670,2022-10-03 03:46:13.700,38075,98
39671,2022-10-03 03:46:13.710,37622,98
39672,2022-10-03 03:46:13.720,37325,98
39673,2022-10-03 03:46:13.730,37139,98
39674,2022-10-03 03:46:13.740,37019,98
39675,2022-10-03 03:46:13.750,36914,98
39676,2022-10-03 03:46:13.760,36788,98
39677,2022-10-03 03:46:13.770,36595,98
39678,2022-10-03 03:46:13.780,36309,98
39679,2022-10-03 03:46:13.790,35904,98
39680,2022-10-03 03:46:13.800,35374,98
39681,2022-10-03 03:46:13.810,34703,98
39682,2022-10-03 03:46:13.820,33894,98
39683,2022-10-03 03:46:13.830,32959,98
39684,2022-10-03 03:46:13.840,31905,98
39685,2022-10-03 03:46:13.850,30765,98
39686,2022-10-03 03:46:13.860,29552,98
39687,2022-10-03 03:46:13.870,28289,98
39688,2022-10-03 03:46:13.880,27011,98
39689,2022-10-03 03:46:13.890,25735,98
39690,2022-10-03 03:46:13.900,24488,98
39691,2022-10-03 03:46:13.910,23279,98
39692,2022-10-03 03:46:13.920,22126,98
39693,2022-10-03 03:46:13.930,21039,98
39694,2022-10-03 03:46:13.940,20030,98
39695,2022-10-03 03:46:13.950,19098,98
39696,2022-10-03 03:46:13.960,18255,98
39697,2022-10-03 03:46:13.970,17517,98
39698,2022-10-03 03:46:13.980,16921,98
39699,2022-10-03 03:46:13.990,16536,98
39700,2022-10-03 03:46:14.000,16490,98
39701,2022-10-03 03:46:14.010,16894,98
39702,2022-10-03 03:46:14.020,17877,98
39703,2022-10-03 03:46:14.030,19515,98
39704,2022-10-03 03:46:14.040,21846,98
39705,2022-10-03 03:46:14.050,24847,98
39706,2022-10-03 03:46:14.060,28432,98
39707,2022-10-03 03:46:14.070,32484,98
39708,2022-10-03 03:46:14.080,36839,98
39709,2022-10-03 03:46:14.090,41320,98
39710,2022-10-03 03:46:14.100,45725,98
39711,2022-10-03 03:46:14.110,49893,98
39712,2022-10-03 03:46:14.120,53671,98
39713,2022-10-03 03:46:14.130,56914,98
39714,2022-10-03 03:46:14.140,59542,98
39715,2022-10-03 03:46:14.150,61493,98
39716,2022-10-03 03:46:14.160,62258,98
39717,2022-10-03 03:46:14.170,62258,98
39718,2022-10-03 03:46:14.180,62149,98
39719,2022-10-03 03:46:14.190,61437,98
39720,2022-10-03 03:46:14.200,60197,98
39721,2022-10-03 03:46:14.210,58496,98
39722,2022-10-03 03:46:14.220,56433,98
39723,2022-10-03 03:46:14.230,54096,98
39724,2022-10-03 03:46:14.240,51588,98
39725,2022-10-03 03:46:14.250,49001,98
39726,2022-10-03 03:46:14.260,46422,98
39727,2022-10-03 03:46:14.270,43929,98
39728,2022-10-03 03:46:14.280,41599,98
39729,2022-10-03 03:46:14.290,39483,98
39730,2022-10-03 03:46:14.300,37620,98
39731,2022-10-03 03:46:14.310,36034,98
39732,2022-10-03 03:46:14.320,34728,98
39733,2022-10-03 03:46:14.330,33681,98
39734,2022-10-03 03:46:14.340,32878,98
39735,2022-10-03 03:46:14.350,32290,98
39736,2022-10-03 03:46:14.360,31864,98
39737,2022-10-03 03:46:14.370,31554,98
39738,2022-10-03 03:46:14.380,31306,98
39739,2022-10-03 03:46:14.390,31079,98
39740,2022-10-03 03:46:14.400,30824,98
39741,2022-10-03 03:46:14.410,30510,98
39742,2022-10-03 03:46:14.420,30108,98
39743,2022-10-03 03:46:14.430,29592,98
39744,2022-10-03 03:46:14.440,28951,98
39745,2022-10-03 03:46:14.450,28188,98
39746,2022-10-03 03:46:14.460,27305,98
39747,2022-10-03 03:46:14.470,26321,98
39748,2022-10-03 03:46:14.480,25254,98
39749,2022-10-03 03:46:14.490,24119,98
39750,2022-10-03 03:46:14.500,22948,98
39751,2022-10-03 03:46:14.510,21743,98
39752,2022-10-03 03:46:14.520,20542,98
39753,2022-10-03 03:46:14.530,19349,98
39754,2022-10-03 03:46:14.540,18193,98
39755,2022-10-03 03:46:14.550,17080,98
39756,2022-10-03 03:46:14.560,16010,98
39757,2022-10-03 03:46:14.570,14999,98
39758,2022-10-03 03:46:14.580,14043,98
39759,2022-10-03 03:46:14.590,13158,98
39760,2022-10-03 03:46:14.600,12344,98
39761,2022-10-03 03:46:14.610,11635,98
39762,2022-10-03 03:46:14.620,11101,98
39763,2022-10-03 03:46:14.630,10848,98
39764,2022-10-03 03:46:14.640,11013,98
39765,2022-10-03 03:46:14.650,11733,98
39766,2022-10-03 03:46:14.660,13102,98
39767,2022-10-03 03:46:14.670,15177,98
39768,2022-10-03 03:46:14.680,17947,98
39769,2022-10-03 03:46:14.690,21354,98
39770,2022-10-03 03:46:14.700,25271,98
39771,2022-10-03 03:46:14.710,29542,98
39772,2022-10-03 03:46:14.720,33988,98
39773,2022-10-03 03:46:14.730,38406,98
39774,2022-10-03 03:46:14.740,42618,98
39775,2022-10-03 03:46:14.750,46448,98
39776,2022-10-03 03:46:14.760,49747,98
39777,2022-10-03 03:46:14.770,52412,98
39778,2022-10-03 03:46:14.780,54378,98
39779,2022-10-03 03:46:14.790,55618,98
39780,2022-10-03 03:46:14.800,56131,98
39781,2022-10-03 03:46:14.810,55945,98
39782,2022-10-03 03:46:14.820,55122,98
39783,2022-10-03 03:46:14.830,53740,98
39784,2022-10-03 03:46:14.840,51893,98
39785,2022-10-03 03:46:14.850,49682,98
39786,2022-10-03 03:46:14.860,47206,98
39787,2022-10-03 03:46:14.870,44586,98
39788,2022-10-03 03:46:14.880,41923,98
39789,2022-10-03 03:46:14.890,39305,98
39790,2022-10-03 03:46:14.900,36826,98
39791,2022-10-03 03:46:14.910,34560,98
39792,2022-10-03 03:46:14.920,32563,98
39793,2022-10-03 03:46:14.930,30865,98
39794,2022-10-03 03:46:14.940,29491,98
39795,2022-10-03 03:46:14.950,28443,98
39796,2022-10-03 03:46:14.960,27699,98
39797,2022-10-03 03:46:14.970,27228,98
39798,2022-10-03 03:46:14.980,26984,98
39799,2022-10-03 03:46:14.990,26924,98
39800,2022-10-03 03:46:15.000,26983,98
39801,2022-10-03 03:46:15.010,27106,98
39802,2022-10-03 03:46:15.020,27247,98
39803,2022-10-03 03:46:15.030,27353,98
39804,2022-10-03 03:46:15.040,27379,98
39805,2022-10-03 03:46:15.050,27295,98
39806,2022-10-03 03:46:15.060,27078,98
39807,2022-10-03 03:46:15.070,26709,98
39808,2022-10-03 03:46:15.080,26193,98
39809,2022-10-03 03:46:15.090,25525,98
39810,2022-10-03 03:46:15.100,24721,98
39811,2022-10-03 03:46:15.110,23786,98
39812,2022-10-03 03:46:15.120,22750,98
39813,2022-10-03 03:46:15.130,21636,98
39814,2022-10-03 03:46:15.140,20468,98
39815,2022-10-03 03:46:15.150,19274,98
39816,2022-10-03 03:46:15.160,18073,98
39817,2022-10-03 03:46:15.170,16894,98
39818,2022-10-03 03:46:15.180,15744,98
39819,2022-10-03 03:46:15.190,14635,98
39820,2022-10-03 03:46:15.200,13590,98
39821,2022-10-03 03:46:15.210,12639,98
39822,2022-10-03 03:46:15.220,11825,98
39823,2022-10-03 03:46:15.230,11234,98
39824,2022-10-03 03:46:15.240,10992,98
39825,2022-10-03 03:46:15.250,11229,98
39826,2022-10-03 03:46:15.260,12081,98
39827,2022-10-03 03:46:15.270,13624,98
39828,2022-10-03 03:46:15.280,15896,98
39829,2022-10-03 03:46:15.290,18875,98
39830,2022-10-03 03:46:15.300,22486,98
39831,2022-10-03 03:46:15.310,26587,98
39832,2022-10-03 03:46:15.320,31021,98
39833,2022-10-03 03:46:15.330,35609,98
39834,2022-10-03 03:46:15.340,40151,98
39835,2022-10-03 03:46:15.350,44465,98
39836,2022-10-03 03:46:15.360,48390,98
39837,2022-10-03 03:46:15.370,51796,98
39838,2022-10-03 03:46:15.380,54585,98
39839,2022-10-03 03:46:15.390,56683,98
39840,2022-10-03 03:46:15.400,58077,98
39841,2022-10-03 03:46:15.410,58780,98
39842,2022-10-03 03:46:15.420,58816,98
39843,2022-10-03 03:46:15.430,58246,98
39844,2022-10-03 03:46:15.440,57130,98
39845,2022-10-03 03:46:15.450,55553,98
39846,2022-10-03 03:46:15.460,53586,98
39847,2022-10-03 03:46:15.470,51330,98
39848,2022-10-03 03:46:15.480,48882,98
39849,2022-10-03 03:46:15.490,46328,98
39850,2022-10-03 03:46:15.500,43747,98
39851,2022-10-03 03:46:15.510,41222,98
39852,2022-10-03 03:46:15.520,38818,98
39853,2022-10-03 03:46:15.530,36590,98
39854,2022-10-03 03:46:15.540,34578,98
39855,2022-10-03 03:46:15.550,32816,98
39856,2022-10-03 03:46:15.560,31321,98
39857,2022-10-03 03:46:15.570,30089,98
39858,2022-10-03 03:46:15.580,29111,98
39859,2022-10-03 03:46:15.590,28369,98
39860,2022-10-03 03:46:15.600,27827,98
39861,2022-10-03 03:46:15.610,27443,98
39862,2022-10-03 03:46:15.620,27176,98
39863,2022-10-03 03:46:15.630,26969,98
39864,2022-10-03 03:46:15.640,26787,98
39865,2022-10-03 03:46:15.650,26585,98
39866,2022-10-03 03:46:15.660,26334,98
39867,2022-10-03 03:46:15.670,26001,98
39868,2022-10-03 03:46:15.680,25567,98
39869,2022-10-03 03:46:15.690,25027,98
39870,2022-10-03 03:46:15.700,24386,98
39871,2022-10-03 03:46:15.710,23637,98
39872,2022-10-03 03:46:15.720,22798,98
39873,2022-10-03 03:46:15.730,21896,98
39874,2022-10-03 03:46:15.740,20930,98
39875,2022-10-03 03:46:15.750,19943,98
39876,2022-10-03 03:46:15.760,18948,98
39877,2022-10-03 03:46:15.770,17965,98
39878,2022-10-03 03:46:15.780,17019,98
39879,2022-10-03 03:46:15.790,16110,98
39880,2022-10-03 03:46:15.800,15257,98
39881,2022-10-03 03:46:15.810,14479,98
39882,2022-10-03 03:46:15.820,13796,98
39883,2022-10-03 03:46:15.830,13246,98
39884,2022-10-03 03:46:15.840,12923,98
39885,2022-10-03 03:46:15.850,12961,98
39886,2022-10-03 03:46:15.860,13486,98
39887,2022-10-03 03:46:15.870,14651,98
39888,2022-10-03 03:46:15.880,16540,98
39889,2022-10-03 03:46:15.890,19204,98
39890,2022-10-03 03:46:15.900,22615,98
39891,2022-10-03 03:46:15.910,26683,98
39892,2022-10-03 03:46:15.920,31280,98
39893,2022-10-03 03:46:15.930,36239,98
39894,2022-10-03 03:46:15.940,41341,98
39895,2022-10-03 03:46:15.950,46383,98
39896,2022-10-03 03:46:15.960,51167,98
39897,2022-10-03 03:46:15.970,55510,98
39898,2022-10-03 03:46:15.980,59272,98
39899,2022-10-03 03:46:15.990,62258,98
39900,2022-10-03 03:46:16.000,62258,98
39901,2022-10-03 03:46:16.010,62258,98
39902,2022-10-03 03:46:16.020,62258,98
39903,2022-10-03 03:46:16.030,62225,98
39904,2022-10-03 03:46:16.040,61776,98
39905,2022-10-03 03:46:16.050,60847,98
39906,2022-10-03 03:46:16.060,59492,98
39907,2022-10-03 03:46:16.070,57804,98
39908,2022-10-03 03:46:16.080,55856,98
39909,2022-10-03 03:46:16.090,53744,98
39910,2022-10-03 03:46:16.100,51540,98
39911,2022-10-03 03:46:16.110,49324,98
39912,2022-10-03 03:46:16.120,47166,98
39913,2022-10-03 03:46:16.130,45122,98
39914,2022-10-03 03:46:16.140,43235,98
39915,2022-10-03 03:46:16.150,41543,98
39916,2022-10-03 03:46:16.160,40073,98
39917,2022-10-03 03:46:16.170,38827,98
39918,2022-10-03 03:46:16.180,37800,98
39919,2022-10-03 03:46:16.190,36980,98
39920,2022-10-03 03:46:16.200,36336,98
39921,2022-10-03 03:46:16.210,35835,98
39922,2022-10-03 03:46:16.220,35438,98
39923,2022-10-03 03:46:16.230,35118,98
39924,2022-10-03 03:46:16.240,34820,98
39925,2022-10-03 03:46:16.250,34514,98
39926,2022-10-03 03:46:16.260,34169,98
39927,2022-10-03 03:46:16.270,33754,98
39928,2022-10-03 03:46:16.280,33253,98
39929,2022-10-03 03:46:16.290,32665,98
39930,2022-10-03 03:46:16.300,31973,98
39931,2022-10-03 03:46:16.310,31176,98
39932,2022-10-03 03:46:16.320,30296,98
39933,2022-10-03 03:46:16.330,29327,98
39934,2022-10-03 03:46:16.340,28293,98
39935,2022-10-03 03:46:16.350,27204,98
39936,2022-10-03 03:46:16.360,26078,98
39937,2022-10-03 03:46:16.370,24925,98
39938,2022-10-03 03:46:16.380,23776,98
39939,2022-10-03 03:46:16.390,22636,98
39940,2022-10-03 03:46:16.400,21517,98
39941,2022-10-03 03:46:16.410,20431,98
39942,2022-10-03 03:46:16.420,19400,98
39943,2022-10-03 03:46:16.430,18467,98
39944,2022-10-03 03:46:16.440,17683,98
39945,2022-10-03 03:46:16.450,17165,98
39946,2022-10-03 03:46:16.460,17052,98
39947,2022-10-03 03:46:16.470,17490,98
39948,2022-10-03 03:46:16.480,18590,98
39949,2022-10-03 03:46:16.490,20447,98
39950,2022-10-03 03:46:16.500,23058,98
39951,2022-10-03 03:46:16.510,26397,98
39952,2022-10-03 03:46:16.520,30348,98
39953,2022-10-03 03:46:16.530,34775,98
39954,2022-10-03 03:46:16.540,39493,98
39955,2022-10-03 03:46:16.550,44304,98
39956,2022-10-03 03:46:16.560,49011,98
39957,2022-10-03 03:46:16.570,53427,98
39958,2022-10-03 03:46:16.580,57406,98
39959,2022-10-03 03:46:16.590,60817,98
39960,2022-10-03 03:46:16.600,62258,98
39961,2022-10-03 03:46:16.610,62258,98
39962,2022-10-03 03:46:16.620,62258,98
39963,2022-10-03 03:46:16.630,62258,98
39964,2022-10-03 03:46:16.640,62218,98
39965,2022-10-03 03:46:16.650,61691,98
39966,2022-10-03 03:46:16.660,60724,98
39967,2022-10-03 03:46:16.670,59385,98
39968,2022-10-03 03:46:16.680,57750,98
39969,2022-10-03 03:46:16.690,55902,98
39970,2022-10-03 03:46:16.700,53921,98
39971,2022-10-03 03:46:16.710,51891,98
39972,2022-10-03 03:46:16.720,49881,98
39973,2022-10-03 03:46:16.730,47949,98
39974,2022-10-03 03:46:16.740,46155,98
39975,2022-10-03 03:46:16.750,44534,98
39976,2022-10-03 03:46:16.760,43126,98
39977,2022-10-03 03:46:16.770,41936,98
39978,2022-10-03 03:46:16.780,40954,98
39979,2022-10-03 03:46:16.790,40175,98
39980,2022-10-03 03:46:16.800,39577,98
39981,2022-10-03 03:46:16.810,39123,98
39982,2022-10-03 03:46:16.820,38784,98
39983,2022-10-03 03:46:16.830,38510,98
39984,2022-10-03 03:46:16.840,38266,98
39985,2022-10-03 03:46:16.850,38021,98
39986,2022-10-03 03:46:16.860,37734,98
39987,2022-10-03 03:46:16.870,37375,98
39988,2022-10-03 03:46:16.880,36929,98
39989,2022-10-03 03:46:16.890,36383,98
39990,2022-10-03 03:46:16.900,35724,98
39991,2022-10-03 03:46:16.910,34959,98
39992,2022-10-03 03:46:16.920,34089,98
39993,2022-10-03 03:46:16.930,33133,98
39994,2022-10-03 03:46:16.940,32096,98
39995,2022-10-03 03:46:16.950,31003,98
39996,2022-10-03 03:46:16.960,29870,98
39997,2022-10-03 03:46:16.970,28718,98
39998,2022-10-03 03:46:16.980,27562,98
39999,2022-10-03 03:46:16.990,26423,98
40000,2022-10-03 03:46:17.000,25318,98
40001,2022-10-03 03:46:17.010,24263,98
40002,2022-10-03 03:46:17.020,23279,98
40003,2022-10-03 03:46:17.030,22407,98
40004,2022-10-03 03:46:17.040,21718,98
40005,2022-10-03 03:46:17.050,21321,98
40006,2022-10-03 03:46:17.060,21334,98
40007,2022-10-03 03:46:17.070,21867,98
40008,2022-10-03 03:46:17.080,23012,98
40009,2022-10-03 03:46:17.090,24814,98
40010,2022-10-03 03:46:17.100,27259,98
40011,2022-10-03 03:46:17.110,30299,98
40012,2022-10-03 03:46:17.120,33828,98
40013,2022-10-03 03:46:17.130,37710,98
40014,2022-10-03 03:46:17.140,41772,98
40015,2022-10-03 03:46:17.150,45854,98
40016,2022-10-03 03:46:17.160,49786,98
40017,2022-10-03 03:46:17.170,53420,98
40018,2022-10-03 03:46:17.180,56622,98
40019,2022-10-03 03:46:17.190,59303,98
40020,2022-10-03 03:46:17.200,61405,98
40021,2022-10-03 03:46:17.210,62258,98
40022,2022-10-03 03:46:17.220,62258,98
40023,2022-10-03 03:46:17.230,62258,98
40024,2022-10-03 03:46:17.240,61991,98
40025,2022-10-03 03:46:17.250,61257,98
40026,2022-10-03 03:46:17.260,60117,98
40027,2022-10-03 03:46:17.270,58641,98
40028,2022-10-03 03:46:17.280,56910,98
40029,2022-10-03 03:46:17.290,55004,98
40030,2022-10-03 03:46:17.300,53004,98
40031,2022-10-03 03:46:17.310,50978,98
40032,2022-10-03 03:46:17.320,49002,98
40033,2022-10-03 03:46:17.330,47131,98
40034,2022-10-03 03:46:17.340,45410,98
40035,2022-10-03 03:46:17.350,43883,98
40036,2022-10-03 03:46:17.360,42562,98
40037,2022-10-03 03:46:17.370,41462,98
40038,2022-10-03 03:46:17.380,40578,98
40039,2022-10-03 03:46:17.390,39886,98
40040,2022-10-03 03:46:17.400,39366,98
40041,2022-10-03 03:46:17.410,38993,98
40042,2022-10-03 03:46:17.420,38710,98
40043,2022-10-03 03:46:17.430,38494,98
40044,2022-10-03 03:46:17.440,38303,98
40045,2022-10-03 03:46:17.450,38106,98
40046,2022-10-03 03:46:17.460,37867,98
40047,2022-10-03 03:46:17.470,37566,98
40048,2022-10-03 03:46:17.480,37180,98
40049,2022-10-03 03:46:17.490,36701,98
40050,2022-10-03 03:46:17.500,36121,98
40051,2022-10-03 03:46:17.510,35451,98
40052,2022-10-03 03:46:17.520,34685,98
40053,2022-10-03 03:46:17.530,33842,98
40054,2022-10-03 03:46:17.540,32934,98
40055,2022-10-03 03:46:17.550,31965,98
40056,2022-10-03 03:46:17.560,30966,98
40057,2022-10-03 03:46:17.570,29942,98
40058,2022-10-03 03:46:17.580,28915,98
40059,2022-10-03 03:46:17.590,27895,98
40060,2022-10-03 03:46:17.600,26893,98
40061,2022-10-03 03:46:17.610,25941,98
40062,2022-10-03 03:46:17.620,25051,98
40063,2022-10-03 03:46:17.630,24291,98
40064,2022-10-03 03:46:17.640,23732,98
40065,2022-10-03 03:46:17.650,23485,98
40066,2022-10-03 03:46:17.660,23654,98
40067,2022-10-03 03:46:17.670,24346,98
40068,2022-10-03 03:46:17.680,25638,98
40069,2022-10-03 03:46:17.690,27550,98
40070,2022-10-03 03:46:17.700,30063,98
40071,2022-10-03 03:46:17.710,33106,98
40072,2022-10-03 03:46:17.720,36575,98
40073,2022-10-03 03:46:17.730,40319,98
40074,2022-10-03 03:46:17.740,44190,98
40075,2022-10-03 03:46:17.750,48030,98
40076,2022-10-03 03:46:17.760,51683,98
40077,2022-10-03 03:46:17.770,55007,98
40078,2022-10-03 03:46:17.780,57895,98
40079,2022-10-03 03:46:17.790,60267,98
40080,2022-10-03 03:46:17.800,62066,98
40081,2022-10-03 03:46:17.810,62258,98
40082,2022-10-03 03:46:17.820,62258,98
40083,2022-10-03 03:46:17.830,62191,98
40084,2022-10-03 03:46:17.840,61789,98
40085,2022-10-03 03:46:17.850,60954,98
40086,2022-10-03 03:46:17.860,59749,98
40087,2022-10-03 03:46:17.870,58255,98
40088,2022-10-03 03:46:17.880,56533,98
40089,2022-10-03 03:46:17.890,54659,98
40090,2022-10-03 03:46:17.900,52719,98
40091,2022-10-03 03:46:17.910,50770,98
40092,2022-10-03 03:46:17.920,48886,98
40093,2022-10-03 03:46:17.930,47113,98
40094,2022-10-03 03:46:17.940,45497,98
40095,2022-10-03 03:46:17.950,44069,98
40096,2022-10-03 03:46:17.960,42838,98
40097,2022-10-03 03:46:17.970,41812,98
40098,2022-10-03 03:46:17.980,40989,98
40099,2022-10-03 03:46:17.990,40329,98
40100,2022-10-03 03:46:18.000,39808,98
40101,2022-10-03 03:46:18.010,39399,98
40102,2022-10-03 03:46:18.020,39056,98
40103,2022-10-03 03:46:18.030,38749,98
40104,2022-10-03 03:46:18.040,38436,98
40105,2022-10-03 03:46:18.050,38091,98
40106,2022-10-03 03:46:18.060,37676,98
40107,2022-10-03 03:46:18.070,37177,98
40108,2022-10-03 03:46:18.080,36577,98
40109,2022-10-03 03:46:18.090,35859,98
40110,2022-10-03 03:46:18.100,35034,98
40111,2022-10-03 03:46:18.110,34100,98
40112,2022-10-03 03:46:18.120,33068,98
40113,2022-10-03 03:46:18.130,31947,98
40114,2022-10-03 03:46:18.140,30764,98
40115,2022-10-03 03:46:18.150,29523,98
40116,2022-10-03 03:46:18.160,28252,98
40117,2022-10-03 03:46:18.170,26971,98
40118,2022-10-03 03:46:18.180,25698,98
40119,2022-10-03 03:46:18.190,24459,98
40120,2022-10-03 03:46:18.200,23260,98
40121,2022-10-03 03:46:18.210,22144,98
40122,2022-10-03 03:46:18.220,21150,98
40123,2022-10-03 03:46:18.230,20363,98
40124,2022-10-03 03:46:18.240,19897,98
40125,2022-10-03 03:46:18.250,19872,98
40126,2022-10-03 03:46:18.260,20396,98
40127,2022-10-03 03:46:18.270,21563,98
40128,2022-10-03 03:46:18.280,23406,98
40129,2022-10-03 03:46:18.290,25919,98
40130,2022-10-03 03:46:18.300,29023,98
40131,2022-10-03 03:46:18.310,32620,98
40132,2022-10-03 03:46:18.320,36569,98
40133,2022-10-03 03:46:18.330,40698,98
40134,2022-10-03 03:46:18.340,44831,98
40135,2022-10-03 03:46:18.350,48800,98
40136,2022-10-03 03:46:18.360,52445,98
40137,2022-10-03 03:46:18.370,55647,98
40138,2022-10-03 03:46:18.380,58305,98
40139,2022-10-03 03:46:18.390,60360,98
40140,2022-10-03 03:46:18.400,61789,98
40141,2022-10-03 03:46:18.410,62258,98
40142,2022-10-03 03:46:18.420,62258,98
40143,2022-10-03 03:46:18.430,61882,98
40144,2022-10-03 03:46:18.440,61008,98
40145,2022-10-03 03:46:18.450,59711,98
40146,2022-10-03 03:46:18.460,58066,98
40147,2022-10-03 03:46:18.470,56155,98
40148,2022-10-03 03:46:18.480,54068,98
40149,2022-10-03 03:46:18.490,51890,98
40150,2022-10-03 03:46:18.500,49700,98
40151,2022-10-03 03:46:18.510,47574,98
40152,2022-10-03 03:46:18.520,45570,98
40153,2022-10-03 03:46:18.530,43746,98
40154,2022-10-03 03:46:18.540,42142,98
40155,2022-10-03 03:46:18.550,40767,98
40156,2022-10-03 03:46:18.560,39638,98
40157,2022-10-03 03:46:18.570,38740,98
40158,2022-10-03 03:46:18.580,38052,98
40159,2022-10-03 03:46:18.590,37554,98
40160,2022-10-03 03:46:18.600,37195,98
40161,2022-10-03 03:46:18.610,36935,98
40162,2022-10-03 03:46:18.620,36733,98
40163,2022-10-03 03:46:18.630,36542,98
40164,2022-10-03 03:46:18.640,36334,98
40165,2022-10-03 03:46:18.650,36070,98
40166,2022-10-03 03:46:18.660,35728,98
40167,2022-10-03 03:46:18.670,35274,98
40168,2022-10-03 03:46:18.680,34708,98
40169,2022-10-03 03:46:18.690,34017,98
40170,2022-10-03 03:46:18.700,33207,98
40171,2022-10-03 03:46:18.710,32282,98
40172,2022-10-03 03:46:18.720,31247,98
40173,2022-10-03 03:46:18.730,30119,98
40174,2022-10-03 03:46:18.740,28909,98
40175,2022-10-03 03:46:18.750,27639,98
40176,2022-10-03 03:46:18.760,26337,98
40177,2022-10-03 03:46:18.770,25015,98
40178,2022-10-03 03:46:18.780,23712,98
40179,2022-10-03 03:46:18.790,22457,98
40180,2022-10-03 03:46:18.800,21325,98
40181,2022-10-03 03:46:18.810,20405,98
40182,2022-10-03 03:46:18.820,19819,98
40183,2022-10-03 03:46:18.830,19702,98
40184,2022-10-03 03:46:18.840,20165,98
40185,2022-10-03 03:46:18.850,21305,98
40186,2022-10-03 03:46:18.860,23158,98
40187,2022-10-03 03:46:18.870,25711,98
40188,2022-10-03 03:46:18.880,28887,98
40189,2022-10-03 03:46:18.890,32572,98
40190,2022-10-03 03:46:18.900,36615,98
40191,2022-10-03 03:46:18.910,40848,98
40192,2022-10-03 03:46:18.920,45079,98
40193,2022-10-03 03:46:18.930,49143,98
40194,2022-10-03 03:46:18.940,52876,98
40195,2022-10-03 03:46:18.950,56141,98
40196,2022-10-03 03:46:18.960,58851,98
40197,2022-10-03 03:46:18.970,60935,98
40198,2022-10-03 03:46:18.980,62258,98
40199,2022-10-03 03:46:18.990,62258,98
40200,2022-10-03 03:46:19.000,62230,98
40201,2022-10-03 03:46:19.010,61785,98
40202,2022-10-03 03:46:19.020,60828,98
40203,2022-10-03 03:46:19.030,59439,98
40204,2022-10-03 03:46:19.040,57702,98
40205,2022-10-03 03:46:19.050,55704,98
40206,2022-10-03 03:46:19.060,53534,98
40207,2022-10-03 03:46:19.070,51276,98
40208,2022-10-03 03:46:19.080,49016,98
40209,2022-10-03 03:46:19.090,46834,98
40210,2022-10-03 03:46:19.100,44783,98
40211,2022-10-03 03:46:19.110,42919,98
40212,2022-10-03 03:46:19.120,41271,98
40213,2022-10-03 03:46:19.130,39866,98
40214,2022-10-03 03:46:19.140,38699,98
